Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
RGB_rgb_R/Gratio,AdaBoost SVM,0.39880952380952384,0.5097368811831517,0.39880952380952384,0.30596514547785797,0.371824480369515,0.5882097217639942,0.371824480369515,0.28253632903872894,"R, G, B, r, g, b, R/Gratio",18.21
HSV_CLab_R/Gratio_G/Bratio,AdaBoost SVM,0.43154761904761907,0.5992042123404989,0.43154761904761907,0.3686393578331669,0.371824480369515,0.558962127235326,0.371824480369515,0.3069263191173763,"R/Gratio, G/Bratio, H, S, V, cL, ca, cb",19.06
HSV_CLab_R/Gratio,AdaBoost SVM,0.44146825396825395,0.5114899239926425,0.44146825396825395,0.3758736724277367,0.3695150115473441,0.4680576714109002,0.3695150115473441,0.3008291847595427,"R/Gratio, H, S, V, cL, ca, cb",18.62
RGB_rgb_HSV,AdaBoost SVM,0.43452380952380953,0.5342009442834557,0.43452380952380953,0.3686994533783272,0.3672055427251732,0.4926658622291553,0.3672055427251732,0.2945150015004004,"R, G, B, r, g, b, H, S, V",19.85
rgb_HSV_R/Gratio_G/Bratio,AdaBoost SVM,0.435515873015873,0.5166560455409086,0.435515873015873,0.36891883911592543,0.3672055427251732,0.47239249482728196,0.3672055427251732,0.29434508756314304,"r, g, b, R/Gratio, G/Bratio, H, S, V",17.86
RGB_rgb_HSV_R/Gratio,AdaBoost SVM,0.4255952380952381,0.5261495864273601,0.4255952380952381,0.3579230769908336,0.36027713625866054,0.49563373811120215,0.36027713625866054,0.2878523162288273,"R, G, B, r, g, b, R/Gratio, H, S, V",20.01
RGB_rgb_HSV_CLab_R/Gratio,AdaBoost SVM,0.435515873015873,0.5367266550091674,0.435515873015873,0.36908666813892294,0.3579676674364896,0.48996526509358607,0.3579676674364896,0.2838934604717891,"R, G, B, r, g, b, R/Gratio, H, S, V, cL, ca, cb",21.57
RGB_rgb_CLab_R/Gratio,AdaBoost SVM,0.41865079365079366,0.5354646536977364,0.41865079365079366,0.34865865485798847,0.3556581986143187,0.48351420349790136,0.3556581986143187,0.2798771490890429,"R, G, B, r, g, b, R/Gratio, cL, ca, cb",21.22
CLab_R/Gratio,AdaBoost SVM,0.41369047619047616,0.6006641362171957,0.41369047619047616,0.3457247094168378,0.3464203233256351,0.6124947164009041,0.3464203233256351,0.27963827208936287,"R/Gratio, cL, ca, cb",17.42
RGB_rgb_HSV_R/Gratio_G/Bratio,AdaBoost SVM,0.41369047619047616,0.6118973604828281,0.41369047619047616,0.34974436961327027,0.3394919168591224,0.5564239698553544,0.3394919168591224,0.26786478026772387,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V",20.35
