Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
RGB_rgb_HSV_CLab_R/Gratio,AdaBoost DT,0.8283730158730159,0.8376939724152761,0.8283730158730159,0.826554177171956,0.7228637413394919,0.73197255314978,0.7228637413394919,0.7185666844097721,"R, G, B, r, g, b, R/Gratio, H, S, V, cL, ca, cb",0.25
RGB_rgb_HSV_CLab,AdaBoost DT,0.8273809523809523,0.8347504876166507,0.8273809523809523,0.8259406382183753,0.7228637413394919,0.7308978608555458,0.7228637413394919,0.718800103609411,"R, G, B, r, g, b, H, S, V, cL, ca, cb",0.24
RGB_rgb_HSV_R/Gratio,AdaBoost DT,0.8253968253968254,0.8346881922610444,0.8253968253968254,0.8232104041424786,0.7205542725173211,0.7325013481992007,0.7205542725173211,0.7152399324625923,"R, G, B, r, g, b, R/Gratio, H, S, V",0.21
RGB_rgb_HSV,AdaBoost DT,0.8253968253968254,0.834975420723982,0.8253968253968254,0.8235502160232245,0.7205542725173211,0.7296684262619597,0.7205542725173211,0.7166647019437982,"R, G, B, r, g, b, H, S, V",0.19
Full,AdaBoost DT,0.8283730158730159,0.8376939724152761,0.8283730158730159,0.826554177171956,0.7205542725173211,0.7291033306242003,0.7205542725173211,0.7164922569626893,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",0.29
RGB_rgb_CLab_G/Bratio,AdaBoost DT,0.8283730158730159,0.8357685305553209,0.8283730158730159,0.8266403102591575,0.7205542725173211,0.7284011634225955,0.7205542725173211,0.7172023055226838,"R, G, B, r, g, b, G/Bratio, cL, ca, cb",0.22
RGB_rgb_CLab_R/Gratio,AdaBoost DT,0.8283730158730159,0.8368583821109897,0.8283730158730159,0.8266477198649491,0.7205542725173211,0.7278797448126967,0.7205542725173211,0.7168450003372527,"R, G, B, r, g, b, R/Gratio, cL, ca, cb",0.22
RGB_rgb_R/Gratio,AdaBoost DT,0.8273809523809523,0.8353867752379579,0.8273809523809523,0.8256045755737094,0.7205542725173211,0.7269370872982043,0.7205542725173211,0.7163395989264747,"R, G, B, r, g, b, R/Gratio",0.17
RGB_rgb_HSV_G/Bratio,AdaBoost DT,0.8263888888888888,0.83707473132216,0.8263888888888888,0.8244364285490087,0.7182448036951501,0.7286216865274963,0.7182448036951501,0.7134127866448805,"R, G, B, r, g, b, G/Bratio, H, S, V",0.22
RGB_CLab_R/Gratio,AdaBoost DT,0.8283730158730159,0.8378979989665537,0.8283730158730159,0.826711883133663,0.7182448036951501,0.7275131673538587,0.7182448036951501,0.7146763959152754,"R, G, B, R/Gratio, cL, ca, cb",0.21
rgb_CLab_R/Gratio,AdaBoost DT,0.8283730158730159,0.8378979989665537,0.8283730158730159,0.826711883133663,0.7182448036951501,0.7275131673538587,0.7182448036951501,0.7146763959152754,"r, g, b, R/Gratio, cL, ca, cb",0.21
RGB_CLab_G/Bratio,AdaBoost DT,0.8283730158730159,0.8358631039792936,0.8283730158730159,0.8265573786306434,0.7182448036951501,0.7266280236626361,0.7182448036951501,0.7147597262039421,"R, G, B, G/Bratio, cL, ca, cb",0.21
rgb_CLab_G/Bratio,AdaBoost DT,0.8283730158730159,0.8358631039792936,0.8283730158730159,0.8265573786306434,0.7182448036951501,0.7266280236626361,0.7182448036951501,0.7147597262039421,"r, g, b, G/Bratio, cL, ca, cb",0.2
