Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
RGB,Bagging SVM,0.816468253968254,0.8285093755255792,0.816468253968254,0.8153018258803963,0.7251732101616628,0.7396235998492543,0.7251732101616628,0.7204640398532027,"R, G, B",4.12
rgb,Bagging SVM,0.816468253968254,0.8285093755255792,0.816468253968254,0.8153018258803963,0.7251732101616628,0.7396235998492543,0.7251732101616628,0.7204640398532027,"r, g, b",1.19
RGB_G/Bratio,Bagging SVM,0.8244047619047619,0.8321366281323638,0.8244047619047619,0.8227584504986551,0.7205542725173211,0.730849476935346,0.7205542725173211,0.7154761875305783,"R, G, B, G/Bratio",1.3
rgb_G/Bratio,Bagging SVM,0.8244047619047619,0.8321366281323638,0.8244047619047619,0.8227584504986551,0.7205542725173211,0.730849476935346,0.7205542725173211,0.7154761875305783,"r, g, b, G/Bratio",1.29
CLab_G/Bratio,Bagging SVM,0.8244047619047619,0.8323357732270397,0.8244047619047619,0.8226199273983477,0.7182448036951501,0.7318839354448476,0.7182448036951501,0.7138151794455228,"G/Bratio, cL, ca, cb",1.34
CLab,Bagging SVM,0.8234126984126984,0.8310501296056674,0.8234126984126984,0.8216722189678097,0.7159353348729792,0.7262930444109169,0.7159353348729792,0.7111019347909544,"cL, ca, cb",1.25
HSV,Bagging SVM,0.8204365079365079,0.8286633920527149,0.8204365079365079,0.8185428523015968,0.7136258660508084,0.7261432046989417,0.7136258660508084,0.7095266374491319,"H, S, V",1.23
HSV_G/Bratio,Bagging SVM,0.8244047619047619,0.8322038436586756,0.8244047619047619,0.8228709976541518,0.7113163972286374,0.7242894946092805,0.7113163972286374,0.7074353784359504,"G/Bratio, H, S, V",1.2
HSV_R/Gratio_G/Bratio,Bagging SVM,0.8263888888888888,0.8329519682560178,0.8263888888888888,0.8246537860311463,0.7113163972286374,0.7227457087947929,0.7113163972286374,0.705945660405233,"R/Gratio, G/Bratio, H, S, V",1.56
HSV_R/Gratio,Bagging SVM,0.8253968253968254,0.8323539510518008,0.8253968253968254,0.8237112713954012,0.7090069284064665,0.7197405363667146,0.7090069284064665,0.7034649204595987,"R/Gratio, H, S, V",1.35
CLab_R/Gratio,Bagging SVM,0.8273809523809523,0.8342612174755635,0.8273809523809523,0.8258102124605684,0.7066974595842956,0.71689118699101,0.7066974595842956,0.7012141652935736,"R/Gratio, cL, ca, cb",1.24
HSV_CLab,Bagging SVM,0.8283730158730159,0.8350077190821996,0.8283730158730159,0.8266547568164008,0.7043879907621247,0.716493224820945,0.7043879907621247,0.6989300963869423,"H, S, V, cL, ca, cb",1.21
RGB_HSV,Bagging SVM,0.8283730158730159,0.8358143016851209,0.8283730158730159,0.8267990099965549,0.7043879907621247,0.7159133717210064,0.7043879907621247,0.6985429441548854,"R, G, B, H, S, V",1.26
rgb_HSV,Bagging SVM,0.8283730158730159,0.8358143016851209,0.8283730158730159,0.8267990099965549,0.7043879907621247,0.7159133717210064,0.7043879907621247,0.6985429441548854,"r, g, b, H, S, V",1.3
RGB_rgb,Bagging SVM,0.8273809523809523,0.835060894204473,0.8273809523809523,0.8258039101417165,0.7043879907621247,0.714455760694085,0.7043879907621247,0.6982987309072263,"R, G, B, r, g, b",1.36
RGB_HSV_G/Bratio,Bagging SVM,0.8283730158730159,0.8350077190821996,0.8283730158730159,0.8266547568164008,0.7043879907621247,0.7143120613545871,0.7043879907621247,0.698260422443594,"R, G, B, G/Bratio, H, S, V",1.29
rgb_HSV_G/Bratio,Bagging SVM,0.8283730158730159,0.8350077190821996,0.8283730158730159,0.8266547568164008,0.7043879907621247,0.7143120613545871,0.7043879907621247,0.698260422443594,"r, g, b, G/Bratio, H, S, V",1.68
HSV_CLab_R/Gratio,Bagging SVM,0.8283730158730159,0.8354850487452973,0.8283730158730159,0.8265647866432554,0.7020785219399538,0.7141978592510596,0.7020785219399538,0.6956296808417096,"R/Gratio, H, S, V, cL, ca, cb",1.53
RGB_HSV_CLab_R/Gratio,Bagging SVM,0.8283730158730159,0.8349788586854157,0.8283730158730159,0.8266929610816022,0.7020785219399538,0.7141783081527767,0.7020785219399538,0.695585852105307,"R, G, B, R/Gratio, H, S, V, cL, ca, cb",1.54
rgb_HSV_CLab_R/Gratio,Bagging SVM,0.8283730158730159,0.8349788586854157,0.8283730158730159,0.8266929610816022,0.7020785219399538,0.7141783081527767,0.7020785219399538,0.695585852105307,"r, g, b, R/Gratio, H, S, V, cL, ca, cb",1.57
RGB_R/Gratio,Bagging SVM,0.8184523809523809,0.831227535160492,0.8184523809523809,0.8174583407639922,0.7020785219399538,0.7138381492950012,0.7020785219399538,0.695555910354326,"R, G, B, R/Gratio",1.26
rgb_R/Gratio,Bagging SVM,0.8184523809523809,0.831227535160492,0.8184523809523809,0.8174583407639922,0.7020785219399538,0.7138381492950012,0.7020785219399538,0.695555910354326,"r, g, b, R/Gratio",1.16
HSV_CLab_G/Bratio,Bagging SVM,0.8283730158730159,0.8352171752286337,0.8283730158730159,0.8265225925162276,0.7020785219399538,0.7117672112284347,0.7020785219399538,0.6969847603531064,"G/Bratio, H, S, V, cL, ca, cb",1.61
RGB_CLab,Bagging SVM,0.8283730158730159,0.8350077190821996,0.8283730158730159,0.8266547568164008,0.7020785219399538,0.7115748966523844,0.7020785219399538,0.6962689473949264,"R, G, B, cL, ca, cb",1.36
