Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
ANN_MUTUAL_INFO_n_features-12,ANN,0.8032404596651593,0.813329255767016,0.8032404596651593,0.8028189575395057,0.7202475247524752,0.7295998810543092,0.7202475247524752,0.7182643376944318,"R, G, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",25.85
ANN_PCA_n_components-3,ANN,0.7948620373113668,0.8051877652931765,0.7948620373113668,0.7946623130472473,0.7202376237623762,0.734066294764837,0.7202376237623762,0.7182729327837196,(tidak tersedia),28.41
ANN_MUTUAL_INFO_n_features-10,ANN,0.8028009024280074,0.8114856995846385,0.8028009024280074,0.8023591352654551,0.7202277227722772,0.7288238089098227,0.7202277227722772,0.7183238371741436,"R, G, g, R/Gratio, G/Bratio, H, S, cL, ca, cb",28.69
ANN_PCA_n_components-10,ANN,0.8059980134927072,0.813692417603237,0.8059980134927072,0.8052605766933592,0.7192079207920792,0.7289974766116079,0.7192079207920792,0.7172177864343923,(tidak tersedia),28.45
ANN_MUTUAL_INFO_n_features-14,ANN,0.7961842303377062,0.8056719428731067,0.7961842303377062,0.7957684852473206,0.7182475247524752,0.7286312616280874,0.7182475247524752,0.7164936779632771,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",29.46
ANN_MUTUAL_INFO_n_features-4,ANN,0.7929882120948666,0.800948983345209,0.7929882120948666,0.7923598084695008,0.7172673267326732,0.7272233144006754,0.7172673267326732,0.7148539843986415,"R/Gratio, G/Bratio, S, cL",30.17
ANN_PCA_n_components-6,ANN,0.7998236914065346,0.8105346450215111,0.7998236914065346,0.7990523222252797,0.7162871287128713,0.7300234253261817,0.7162871287128713,0.7136301159088171,(tidak tersedia),27.33
ANN_MUTUAL_INFO_n_features-8,ANN,0.8029094560661327,0.8135919821288947,0.8029094560661327,0.8022510611058907,0.7162673267326732,0.7296976247311213,0.7162673267326732,0.7146256108409028,"R, R/Gratio, G/Bratio, H, S, cL, ca, cb",27.89
ANN_PCA_n_components-13,ANN,0.8026900417215102,0.8127486942606759,0.8026900417215102,0.8020720845879417,0.7162673267326732,0.726253910247339,0.7162673267326732,0.7136627379144704,(tidak tersedia),24.83
ANN_MUTUAL_INFO_n_features-3,ANN,0.7964060731753517,0.8042638870506478,0.7964060731753517,0.7953205638045466,0.7162574257425742,0.7272101951585042,0.7162574257425742,0.7142165568376918,"R/Gratio, G/Bratio, cL",35.23
ANN_MUTUAL_INFO_n_features-7,ANN,0.800264341465547,0.8103858456547448,0.800264341465547,0.7998937450109069,0.7152871287128713,0.7256397872685822,0.7152871287128713,0.712671957275173,"R/Gratio, G/Bratio, H, S, cL, ca, cb",32.28
