Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
RGB_rgb_CLab_R/Gratio,AdaBoost DT,0.8293652162087339,0.8373056957489677,0.8293652162087339,0.8279840149899004,0.7162574257425742,0.7259059488744184,0.7162574257425742,0.7137498085873151,"R, G, B, r, g, b, R/Gratio, cL, ca, cb",1.91
RGB_HSV_R/Gratio_G/Bratio,AdaBoost DT,0.8290339697604049,0.8367108621164163,0.8290339697604049,0.8275011445680909,0.7152673267326732,0.7221108878384064,0.7152673267326732,0.711643968483849,"R, G, B, R/Gratio, G/Bratio, H, S, V",1.68
rgb_HSV_R/Gratio_G/Bratio,AdaBoost DT,0.8290339697604049,0.8367108621164163,0.8290339697604049,0.8275011445680909,0.7152673267326732,0.7218577025819927,0.7152673267326732,0.7115464301142179,"r, g, b, R/Gratio, G/Bratio, H, S, V",1.73
RGB_rgb_CLab_R/Gratio_G/Bratio,AdaBoost DT,0.8281529124916824,0.8360019858520404,0.8281529124916824,0.826712194826041,0.7143069306930693,0.7254047601012031,0.7143069306930693,0.7116297291166724,"R, G, B, r, g, b, R/Gratio, G/Bratio, cL, ca, cb",2.13
CLab_G/Bratio,AdaBoost DT,0.826498623044456,0.8344583342824388,0.826498623044456,0.8249656495717719,0.7132772277227721,0.7249949806887844,0.7132772277227721,0.7094863137545151,"G/Bratio, cL, ca, cb",1.67
RGB_rgb_HSV_R/Gratio_G/Bratio,AdaBoost DT,0.8252878978478695,0.8340163703353489,0.8252878978478695,0.8238660899304403,0.7132574257425742,0.7205998872039296,0.7132574257425742,0.7099761548370751,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V",1.95
RGB_rgb_CLab_G/Bratio,AdaBoost DT,0.8296953698352025,0.8378070741311674,0.8296953698352025,0.8282240936343715,0.7122970297029703,0.7212397184480059,0.7122970297029703,0.7087596091375444,"R, G, B, r, g, b, G/Bratio, cL, ca, cb",1.92
RGB_rgb_HSV_R/Gratio,AdaBoost DT,0.828813462593922,0.8366777071496472,0.828813462593922,0.827216429811417,0.7122871287128713,0.719744439940289,0.7122871287128713,0.7081674921180646,"R, G, B, r, g, b, R/Gratio, H, S, V",1.8
HSV_CLab_G/Bratio,AdaBoost DT,0.8292548412008414,0.8371829318480779,0.8292548412008414,0.8278234892020917,0.7122871287128711,0.7227759064775452,0.7122871287128711,0.709430393899881,"G/Bratio, H, S, V, cL, ca, cb",2.06
rgb_HSV_G/Bratio,AdaBoost DT,0.8292544769268877,0.8377837221805334,0.8292544769268877,0.8277337474750917,0.7113168316831683,0.7189316174409518,0.7113168316831683,0.7077456560231158,"r, g, b, G/Bratio, H, S, V",1.78
RGB_HSV,AdaBoost DT,0.8282631660749239,0.8361888989379743,0.8282631660749239,0.8268480136462433,0.7113168316831683,0.7187150077468036,0.7113168316831683,0.707767841728209,"R, G, B, H, S, V",1.67
rgb_HSV,AdaBoost DT,0.8282631660749239,0.8361888989379743,0.8282631660749239,0.8268480136462433,0.7113168316831683,0.7187150077468036,0.7113168316831683,0.707767841728209,"r, g, b, H, S, V",1.68
RGB_rgb_HSV,AdaBoost DT,0.8260577301361414,0.8335567200998503,0.8260577301361414,0.8247843369552619,0.7112970297029703,0.7201389718778979,0.7112970297029703,0.7082396265332999,"R, G, B, r, g, b, H, S, V",1.75
HSV_CLab_R/Gratio,AdaBoost DT,0.829805623418444,0.837031412829151,0.829805623418444,0.8283443593779302,0.7103366336633663,0.7162375639997076,0.7103366336633663,0.7071247825152336,"R/Gratio, H, S, V, cL, ca, cb",2.11
HSV_CLab,AdaBoost DT,0.829585116251961,0.8365398002936393,0.829585116251961,0.8282161070344793,0.7103267326732674,0.7156957669442584,0.7103267326732674,0.7067183117333293,"H, S, V, cL, ca, cb",1.99
RGB_HSV_G/Bratio,AdaBoost DT,0.8292544769268877,0.8377837221805334,0.8292544769268877,0.8277337474750917,0.7103267326732673,0.717912799769711,0.7103267326732673,0.7066476268573322,"R, G, B, G/Bratio, H, S, V",1.82
RGB_HSV_R/Gratio,AdaBoost DT,0.8263900694063306,0.8347023235573051,0.8263900694063306,0.8249044087401485,0.7102871287128713,0.7171582621584878,0.7102871287128713,0.705910473205015,"R, G, B, R/Gratio, H, S, V",1.9
rgb_HSV_R/Gratio,AdaBoost DT,0.8263900694063306,0.8347023235573051,0.8263900694063306,0.8249044087401485,0.7102871287128713,0.7171582621584878,0.7102871287128713,0.705910473205015,"r, g, b, R/Gratio, H, S, V",1.71
RGB_rgb_HSV_G/Bratio,AdaBoost DT,0.8283726911102585,0.8363537071241292,0.8283726911102585,0.8268971907448576,0.7093465346534653,0.7177311895284315,0.7093465346534653,0.705749063428588,"R, G, B, r, g, b, G/Bratio, H, S, V",1.82
HSV_R/Gratio_G/Bratio,AdaBoost DT,0.827490783868978,0.8346877801991841,0.827490783868978,0.8258585148712839,0.7093168316831683,0.7180082147102128,0.7093168316831683,0.7044290555029101,"R/Gratio, G/Bratio, H, S, V",1.69
CLab,AdaBoost DT,0.8255070693431898,0.8324230050340778,0.8255070693431898,0.823851325198018,0.7083366336633663,0.7149839817371513,0.7083366336633663,0.704143002827492,"cL, ca, cb",1.57
HSV,AdaBoost DT,0.8274905410196757,0.8362230120725019,0.8274905410196757,0.8256605905460315,0.7053762376237623,0.7152835995661316,0.7053762376237623,0.7014562233977337,"H, S, V",1.47
HSV_G/Bratio,AdaBoost DT,0.8279315553526414,0.8351999303527571,0.8279315553526414,0.82653398600825,0.7053465346534653,0.7128840853448932,0.7053465346534653,0.7020262303049221,"G/Bratio, H, S, V",1.7
R/Gratio_G/Bratio,AdaBoost DT,0.8289235947525123,0.8361653897073025,0.8289235947525123,0.8275865520051511,0.7053366336633663,0.7155658325389462,0.7053366336633663,0.702139216485574,"R/Gratio, G/Bratio",1.32
HSV_R/Gratio,AdaBoost DT,0.8289240804511169,0.8369759581605054,0.8289240804511169,0.827172768990333,0.7033267326732673,0.7114684481360085,0.7033267326732673,0.6996914623307664,"R/Gratio, H, S, V",1.56
G/Bratio,AdaBoost DT,0.7342373803360063,0.7351941168062052,0.7342373803360063,0.7320954142070386,0.6537623762376238,0.6589474355158573,0.6537623762376238,0.6494881964545771,G/Bratio,1.17
R/Gratio,AdaBoost DT,0.6750448056962732,0.6996064412316286,0.6750448056962732,0.6794810871080078,0.6211089108910891,0.6525904911270116,0.6211089108910891,0.6252449728805791,R/Gratio,1.15
