Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s),Sumber,Jumlah Fitur
RGB_rgb_HSV_CLab_G/Bratio,AdaBoost DT,0.829364609085478,0.8368833591583853,0.829364609085478,0.8279360293030635,0.7202475247524751,0.7302191745947174,0.7202475247524751,0.7175614076269785,"R, G, B, r, g, b, G/Bratio, H, S, V, cL, ca, cb",2.23,Gabungan Fitur,13
RGB_HSV_CLab,AdaBoost DT,0.830026252009578,0.837711613036052,0.830026252009578,0.8284124436494107,0.7202475247524751,0.729048063598184,0.7202475247524751,0.7174373035198357,"R, G, B, H, S, V, cL, ca, cb",2.19,Gabungan Fitur,9
rgb_HSV_CLab,AdaBoost DT,0.830026252009578,0.837711613036052,0.830026252009578,0.8284124436494107,0.7202475247524751,0.7288895694879034,0.7202475247524751,0.717348803689279,"r, g, b, H, S, V, cL, ca, cb",2.16,Gabungan Fitur,9
rgb_CLab_R/Gratio,AdaBoost DT,0.8296953698352025,0.8379488887168017,0.8296953698352025,0.828150743753062,0.7202376237623762,0.7295155415987878,0.7202376237623762,0.717233990193722,"r, g, b, R/Gratio, cL, ca, cb",1.89,Gabungan Fitur,7
RGB_CLab_R/Gratio,AdaBoost DT,0.8296953698352025,0.8379488887168017,0.8296953698352025,0.828150743753062,0.7202376237623762,0.7295155415987878,0.7202376237623762,0.717233990193722,"R, G, B, R/Gratio, cL, ca, cb",1.92,Gabungan Fitur,7
RGB_rgb_CLab,AdaBoost DT,0.8277109267615075,0.8348166014115357,0.8277109267615075,0.8262860561619366,0.7202376237623762,0.7283005667390696,0.7202376237623762,0.7177058377045271,"R, G, B, r, g, b, cL, ca, cb",1.93,Gabungan Fitur,9
CLab_R/Gratio_G/Bratio,AdaBoost DT,0.8288138268678754,0.8367170645337667,0.8288138268678754,0.827222496512919,0.7201980198019802,0.7302688138113422,0.7201980198019802,0.7170871709742046,"R/Gratio, G/Bratio, cL, ca, cb",1.83,Gabungan Fitur,5
RGB,AdaBoost DT,0.8294748626687195,0.8357699714447623,0.8294748626687195,0.8284181295871497,0.7192673267326732,0.7253063207192222,0.7192673267326732,0.7160903561815934,"R, G, B",1.34,Gabungan Fitur,3
RGB_G/Bratio,AdaBoost DT,0.8292544769268877,0.8369168586497568,0.8292544769268877,0.82788154112489,0.7192574257425741,0.7270212727068506,0.7192574257425741,0.715180706000081,"R, G, B, G/Bratio",1.46,Gabungan Fitur,4
RGB_CLab_G/Bratio,AdaBoost DT,0.8296953698352025,0.8370030537704931,0.8296953698352025,0.8281129672324216,0.7192376237623762,0.728198619474898,0.7192376237623762,0.7167021176889805,"R, G, B, G/Bratio, cL, ca, cb",1.81,Gabungan Fitur,7
rgb_CLab_G/Bratio,AdaBoost DT,0.8296953698352025,0.8370030537704931,0.8296953698352025,0.8281129672324216,0.7192376237623762,0.728198619474898,0.7192376237623762,0.7167021176889805,"r, g, b, G/Bratio, cL, ca, cb",1.92,Gabungan Fitur,7
ADABOOST DT_MUTUAL_INFO_n_features-6,AdaBoost DT,0.8301363841681683,0.8383276373143025,0.8301363841681683,0.8286363351226791,0.7192376237623762,0.7275827122043983,0.7192376237623762,0.715773619648714,"R/Gratio, G/Bratio, H, S, cL, ca",2.43,Algoritma,6
RGB_rgb_HSV_CLab_R/Gratio,AdaBoost DT,0.8283743910553746,0.8356357150178895,0.8283743910553746,0.8269469693531759,0.7192277227722771,0.726693890527012,0.7192277227722771,0.7163269852571033,"R, G, B, r, g, b, R/Gratio, H, S, V, cL, ca, cb",2.23,Gabungan Fitur,13
rgb_R/Gratio,AdaBoost DT,0.829695734109156,0.8377525513168085,0.829695734109156,0.8282863496270444,0.7183168316831683,0.7268904983989458,0.7183168316831683,0.715352744168765,"r, g, b, R/Gratio",1.4,Gabungan Fitur,4
ADABOOST DT_PCA_n_components-14,AdaBoost DT,0.8298057448430951,0.8371610229370041,0.8298057448430951,0.8284286972848864,0.7182376237623762,0.7273112597626217,0.7182376237623762,0.7160346271703555,(tidak tersedia),3.25,Algoritma,1
ADABOOST DT_PCA_n_components-12,AdaBoost DT,0.8298057448430951,0.8378160750205913,0.8298057448430951,0.8284416559527118,0.7172574257425742,0.7271003278712044,0.7172574257425742,0.7148678986815928,(tidak tersedia),3.5,Algoritma,1
RGB_rgb_HSV_CLab,AdaBoost DT,0.8303568913346512,0.838943731240523,0.8303568913346512,0.8289807318717891,0.7172574257425742,0.7259095335939088,0.7172574257425742,0.7148971827969702,"R, G, B, r, g, b, H, S, V, cL, ca, cb",2.28,Gabungan Fitur,12
ADABOOST DT_MUTUAL_INFO_n_features-3,AdaBoost DT,0.8301365055928194,0.8379204742044987,0.8301365055928194,0.828746428720754,0.7172475247524753,0.7280415406402578,0.7172475247524753,0.7143020115431562,"R/Gratio, G/Bratio, cL",1.77,Algoritma,3
HSV_CLab_R/Gratio_G/Bratio,AdaBoost DT,0.8299158770016855,0.8381043974490815,0.8299158770016855,0.8283251488688734,0.7172475247524753,0.7254419250505021,0.7172475247524753,0.7137864185136854,"R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.97,Gabungan Fitur,8
ADABOOST DT_SFT_threshold-0.05,AdaBoost DT,0.8273822302308526,0.8345714361709478,0.8273822302308526,0.8260988011414184,0.7172475247524752,0.7258646486245868,0.7172475247524752,0.7150684834659442,"R, G, B, r, g, b, H, cL, cb",2.33,Algoritma,9
RGB_R/Gratio,AdaBoost DT,0.829695734109156,0.8377525513168085,0.829695734109156,0.8282863496270444,0.7163366336633663,0.7248641951383676,0.7163366336633663,0.7131238343212585,"R, G, B, R/Gratio",1.38,Gabungan Fitur,4
RGB_rgb_CLab_R/Gratio,AdaBoost DT,0.8293652162087339,0.8373056957489677,0.8293652162087339,0.8279840149899004,0.7162574257425742,0.7259059488744184,0.7162574257425742,0.7137498085873151,"R, G, B, r, g, b, R/Gratio, cL, ca, cb",1.91,Gabungan Fitur,10
ADABOOST DT_MUTUAL_INFO_n_features-8,AdaBoost DT,0.8300261305849268,0.8387033279977258,0.8300261305849268,0.8285234479326308,0.7153069306930693,0.725078649969688,0.7153069306930693,0.7123322183644069,"G, R/Gratio, G/Bratio, H, S, cL, ca, cb",3.52,Algoritma,8
ADABOOST DT_MUTUAL_INFO_n_features-9,AdaBoost DT,0.8255057336720272,0.8335140509866686,0.8255057336720272,0.8240869138301635,0.7152871287128713,0.7248763768535165,0.7152871287128713,0.7125442960444363,"G, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",3.23,Algoritma,9
RGB_HSV_R/Gratio_G/Bratio,AdaBoost DT,0.8290339697604049,0.8367108621164163,0.8290339697604049,0.8275011445680909,0.7152673267326732,0.7221108878384064,0.7152673267326732,0.711643968483849,"R, G, B, R/Gratio, G/Bratio, H, S, V",1.68,Gabungan Fitur,8
rgb_HSV_R/Gratio_G/Bratio,AdaBoost DT,0.8290339697604049,0.8367108621164163,0.8290339697604049,0.8275011445680909,0.7152673267326732,0.7218577025819927,0.7152673267326732,0.7115464301142179,"r, g, b, R/Gratio, G/Bratio, H, S, V",1.73,Gabungan Fitur,8
RGB_rgb_CLab_R/Gratio_G/Bratio,AdaBoost DT,0.8281529124916824,0.8360019858520404,0.8281529124916824,0.826712194826041,0.7143069306930693,0.7254047601012031,0.7143069306930693,0.7116297291166724,"R, G, B, r, g, b, R/Gratio, G/Bratio, cL, ca, cb",2.13,Gabungan Fitur,11
ADABOOST DT_PCA_n_components-10,AdaBoost DT,0.829585116251961,0.8378876985285405,0.829585116251961,0.8280896758463518,0.7142970297029703,0.7205619929697116,0.7142970297029703,0.710619662347291,(tidak tersedia),3.07,Algoritma,1
ADABOOST DT_PCA_n_components-13,AdaBoost DT,0.8298057448430951,0.838167197553782,0.8298057448430951,0.8284277287383315,0.7132871287128713,0.7218031794522847,0.7132871287128713,0.71044420546942,(tidak tersedia),3.43,Algoritma,1
CLab_G/Bratio,AdaBoost DT,0.826498623044456,0.8344583342824388,0.826498623044456,0.8249656495717719,0.7132772277227721,0.7249949806887844,0.7132772277227721,0.7094863137545151,"G/Bratio, cL, ca, cb",1.67,Gabungan Fitur,4
RGB_rgb_HSV_R/Gratio_G/Bratio,AdaBoost DT,0.8252878978478695,0.8340163703353489,0.8252878978478695,0.8238660899304403,0.7132574257425742,0.7205998872039296,0.7132574257425742,0.7099761548370751,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V",1.95,Gabungan Fitur,11
RGB_rgb_CLab_G/Bratio,AdaBoost DT,0.8296953698352025,0.8378070741311674,0.8296953698352025,0.8282240936343715,0.7122970297029703,0.7212397184480059,0.7122970297029703,0.7087596091375444,"R, G, B, r, g, b, G/Bratio, cL, ca, cb",1.92,Gabungan Fitur,10
RGB_rgb_HSV_R/Gratio,AdaBoost DT,0.828813462593922,0.8366777071496472,0.828813462593922,0.827216429811417,0.7122871287128713,0.719744439940289,0.7122871287128713,0.7081674921180646,"R, G, B, r, g, b, R/Gratio, H, S, V",1.8,Gabungan Fitur,10
HSV_CLab_G/Bratio,AdaBoost DT,0.8292548412008414,0.8371829318480779,0.8292548412008414,0.8278234892020917,0.7122871287128711,0.7227759064775452,0.7122871287128711,0.709430393899881,"G/Bratio, H, S, V, cL, ca, cb",2.06,Gabungan Fitur,7
rgb_HSV_G/Bratio,AdaBoost DT,0.8292544769268877,0.8377837221805334,0.8292544769268877,0.8277337474750917,0.7113168316831683,0.7189316174409518,0.7113168316831683,0.7077456560231158,"r, g, b, G/Bratio, H, S, V",1.78,Gabungan Fitur,7
RGB_HSV,AdaBoost DT,0.8282631660749239,0.8361888989379743,0.8282631660749239,0.8268480136462433,0.7113168316831683,0.7187150077468036,0.7113168316831683,0.707767841728209,"R, G, B, H, S, V",1.67,Gabungan Fitur,6
rgb_HSV,AdaBoost DT,0.8282631660749239,0.8361888989379743,0.8282631660749239,0.8268480136462433,0.7113168316831683,0.7187150077468036,0.7113168316831683,0.707767841728209,"r, g, b, H, S, V",1.68,Gabungan Fitur,6
ADABOOST DT_PCA_n_components-11,AdaBoost DT,0.8298057448430951,0.8372905712135215,0.8298057448430951,0.8285160895545932,0.7113069306930693,0.719637491593511,0.7113069306930693,0.7086812270498669,(tidak tersedia),3.22,Algoritma,1
RGB_rgb_HSV,AdaBoost DT,0.8260577301361414,0.8335567200998503,0.8260577301361414,0.8247843369552619,0.7112970297029703,0.7201389718778979,0.7112970297029703,0.7082396265332999,"R, G, B, r, g, b, H, S, V",1.75,Gabungan Fitur,9
HSV_CLab_R/Gratio,AdaBoost DT,0.829805623418444,0.837031412829151,0.829805623418444,0.8283443593779302,0.7103366336633663,0.7162375639997076,0.7103366336633663,0.7071247825152336,"R/Gratio, H, S, V, cL, ca, cb",2.11,Gabungan Fitur,7
HSV_CLab,AdaBoost DT,0.829585116251961,0.8365398002936393,0.829585116251961,0.8282161070344793,0.7103267326732674,0.7156957669442584,0.7103267326732674,0.7067183117333293,"H, S, V, cL, ca, cb",1.99,Gabungan Fitur,6
RGB_HSV_G/Bratio,AdaBoost DT,0.8292544769268877,0.8377837221805334,0.8292544769268877,0.8277337474750917,0.7103267326732673,0.717912799769711,0.7103267326732673,0.7066476268573322,"R, G, B, G/Bratio, H, S, V",1.82,Gabungan Fitur,7
rgb_HSV_R/Gratio,AdaBoost DT,0.8263900694063306,0.8347023235573051,0.8263900694063306,0.8249044087401485,0.7102871287128713,0.7171582621584878,0.7102871287128713,0.705910473205015,"r, g, b, R/Gratio, H, S, V",1.71,Gabungan Fitur,7
RGB_HSV_R/Gratio,AdaBoost DT,0.8263900694063306,0.8347023235573051,0.8263900694063306,0.8249044087401485,0.7102871287128713,0.7171582621584878,0.7102871287128713,0.705910473205015,"R, G, B, R/Gratio, H, S, V",1.9,Gabungan Fitur,7
RGB_rgb_HSV_G/Bratio,AdaBoost DT,0.8283726911102585,0.8363537071241292,0.8283726911102585,0.8268971907448576,0.7093465346534653,0.7177311895284315,0.7093465346534653,0.705749063428588,"R, G, B, r, g, b, G/Bratio, H, S, V",1.82,Gabungan Fitur,10
HSV_R/Gratio_G/Bratio,AdaBoost DT,0.827490783868978,0.8346877801991841,0.827490783868978,0.8258585148712839,0.7093168316831683,0.7180082147102128,0.7093168316831683,0.7044290555029101,"R/Gratio, G/Bratio, H, S, V",1.69,Gabungan Fitur,5
CLab,AdaBoost DT,0.8255070693431898,0.8324230050340778,0.8255070693431898,0.823851325198018,0.7083366336633663,0.7149839817371513,0.7083366336633663,0.704143002827492,"cL, ca, cb",1.57,Gabungan Fitur,3
HSV,AdaBoost DT,0.8274905410196757,0.8362230120725019,0.8274905410196757,0.8256605905460315,0.7053762376237623,0.7152835995661316,0.7053762376237623,0.7014562233977337,"H, S, V",1.47,Gabungan Fitur,3
