Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features
RGB_rgb_CLab_G/Bratio,ANN,0.7251984126984127,0.7346426426851976,0.7251984126984127,0.7268450217044252,0.6581986143187067,0.6715955468764597,0.6581986143187067,0.6593771758790327,"R, G, B, r, g, b, G/Bratio, cL, ca, cb"
RGB_rgb_CLab_R/Gratio,ANN,0.7261904761904762,0.7385681927131246,0.7261904761904762,0.7266706715325288,0.6558891454965358,0.6771938129905797,0.6558891454965358,0.658939396507635,"R, G, B, r, g, b, R/Gratio, cL, ca, cb"
HSV_R/Gratio,ANN,0.6944444444444444,0.7560616802563197,0.6944444444444444,0.6993924430097682,0.6466512702078522,0.7269653331764632,0.6466512702078522,0.6542651473074226,"R/Gratio, H, S, V"
CLab_R/Gratio,ANN,0.7043650793650794,0.7706363686838317,0.7043650793650794,0.7046856396142996,0.6443418013856813,0.7377533702132231,0.6443418013856813,0.6440622745374996,"R/Gratio, cL, ca, cb"
HSV_G/Bratio,ANN,0.6805555555555556,0.6984031821869101,0.6805555555555556,0.6829808243898071,0.6189376443418014,0.6441206862140737,0.6189376443418014,0.62096084889062,"G/Bratio, H, S, V"
CLab_G/Bratio,ANN,0.683531746031746,0.7449296745554222,0.683531746031746,0.6829405488820929,0.6166281755196305,0.7029285318883993,0.6166281755196305,0.6166427640416501,"G/Bratio, cL, ca, cb"
HSV_CLab_G/Bratio,ANN,0.6845238095238095,0.7405764750150304,0.6845238095238095,0.6849567762487185,0.6166281755196305,0.6877562604522868,0.6166281755196305,0.6111623934206365,"G/Bratio, H, S, V, cL, ca, cb"
HSV_R/Gratio_G/Bratio,ANN,0.6884920634920635,0.7217366399815734,0.6884920634920635,0.6963692618472785,0.6120092378752887,0.6648883312540416,0.6120092378752887,0.6267123742776359,"R/Gratio, G/Bratio, H, S, V"
HSV,ANN,0.6656746031746031,0.697378981492566,0.6656746031746031,0.6711909277603919,0.605080831408776,0.6598784242971933,0.605080831408776,0.6144448461358475,"H, S, V"
CLab_R/Gratio_G/Bratio,ANN,0.689484126984127,0.735914448696425,0.689484126984127,0.6955304210823655,0.5912240184757506,0.6631492997816532,0.5912240184757506,0.6007887087151857,"R/Gratio, G/Bratio, cL, ca, cb"
R/Gratio_G/Bratio,ANN,0.5049603174603174,0.513606400039999,0.5049603174603174,0.501403666177557,0.49884526558891457,0.5214898365581165,0.49884526558891457,0.5048535572988179,"R/Gratio, G/Bratio"
G/Bratio,ANN,0.43452380952380953,0.4086676327071802,0.43452380952380953,0.40932716259253266,0.43648960739030024,0.44868741471287765,0.43648960739030024,0.41881997106061875,G/Bratio
R/Gratio,ANN,0.32142857142857145,0.24539083227564065,0.32142857142857145,0.27334037676238193,0.2909930715935335,0.23528630218744978,0.2909930715935335,0.25048621061380794,R/Gratio
