Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Sumber,Jumlah Fitur
rgb_HSV_CLab_R/Gratio,Bagging SVM,0.6101190476190477,0.6439349045151302,0.6101190476190477,0.6204781698441119,0.5427251732101617,0.5812182018566537,0.5427251732101617,0.5550201826859342,"r, g, b, R/Gratio, H, S, V, cL, ca, cb",Gabungan Fitur,10
HSV_G/Bratio,Bagging SVM,0.5912698412698413,0.6268774362697557,0.5912698412698413,0.6023003508765001,0.5404157043879908,0.5894028876873549,0.5404157043879908,0.5566665974763905,"G/Bratio, H, S, V",Gabungan Fitur,4
HSV,Bagging SVM,0.5932539682539683,0.6306043911866145,0.5932539682539683,0.6046692677774873,0.5404157043879908,0.5893605016751855,0.5404157043879908,0.5565328004891257,"H, S, V",Gabungan Fitur,3
RGB_rgb_HSV_CLab,Bagging SVM,0.6021825396825397,0.6364938651246181,0.6021825396825397,0.6120952230156195,0.5404157043879908,0.5835852060702488,0.5404157043879908,0.5524967626521909,"R, G, B, r, g, b, H, S, V, cL, ca, cb",Gabungan Fitur,12
HSV_R/Gratio_G/Bratio,Bagging SVM,0.6021825396825397,0.6386421181970062,0.6021825396825397,0.61370464549265,0.5381062355658198,0.5832006212636173,0.5381062355658198,0.5531182548492609,"R/Gratio, G/Bratio, H, S, V",Gabungan Fitur,5
CLab_R/Gratio_G/Bratio,Bagging SVM,0.6061507936507936,0.646103395418176,0.6061507936507936,0.6187686370134828,0.5381062355658198,0.5815781251619649,0.5381062355658198,0.5523193698861638,"R/Gratio, G/Bratio, cL, ca, cb",Gabungan Fitur,5
HSV_CLab_R/Gratio_G/Bratio,Bagging SVM,0.6071428571428571,0.6466509747474753,0.6071428571428571,0.6196118014718585,0.5381062355658198,0.5790323334935334,0.5381062355658198,0.5514587069674716,"R/Gratio, G/Bratio, H, S, V, cL, ca, cb",Gabungan Fitur,8
HSV_CLab_R/Gratio,Bagging SVM,0.6021825396825397,0.6370306886645849,0.6021825396825397,0.6132425793289841,0.5381062355658198,0.573244572849531,0.5381062355658198,0.5501855260526504,"R/Gratio, H, S, V, cL, ca, cb",Gabungan Fitur,7
HSV_R/Gratio,Bagging SVM,0.6011904761904762,0.6368549260774505,0.6011904761904762,0.6123085339851427,0.535796766743649,0.5762160723938969,0.535796766743649,0.5492081885909159,"R/Gratio, H, S, V",Gabungan Fitur,4
HSV_CLab,Bagging SVM,0.6041666666666666,0.6426411680801869,0.6041666666666666,0.6162420985119507,0.535796766743649,0.5757955281056791,0.535796766743649,0.5494057662460482,"H, S, V, cL, ca, cb",Gabungan Fitur,6
CLab_G/Bratio,Bagging SVM,0.5962301587301587,0.6362933780649034,0.5962301587301587,0.6082982639643764,0.5334872979214781,0.5849707002090632,0.5334872979214781,0.548412108974441,"G/Bratio, cL, ca, cb",Gabungan Fitur,4
CLab,Bagging SVM,0.5922619047619048,0.628589769830186,0.5922619047619048,0.6032483557909316,0.5334872979214781,0.5784095793484997,0.5334872979214781,0.5464752063562406,"cL, ca, cb",Gabungan Fitur,3
HSV_CLab_G/Bratio,Bagging SVM,0.6041666666666666,0.6419708651512633,0.6041666666666666,0.6162412308427833,0.5311778290993071,0.5751203746795013,0.5311778290993071,0.5458836891659319,"G/Bratio, H, S, V, cL, ca, cb",Gabungan Fitur,7
R/Gratio_G/Bratio,Bagging SVM,0.49702380952380953,0.5323287209389885,0.49702380952380953,0.4927917984213537,0.44341801385681295,0.49056140839875434,0.44341801385681295,0.45415977898530746,"R/Gratio, G/Bratio",Gabungan Fitur,2
G/Bratio,Bagging SVM,0.4365079365079365,0.40365132552632554,0.4365079365079365,0.3992548451900504,0.40415704387990764,0.42288030478533417,0.40415704387990764,0.3863596548741437,G/Bratio,Gabungan Fitur,1
R/Gratio,Bagging SVM,0.3323412698412698,0.30486275106602256,0.3323412698412698,0.2875429317895654,0.30484988452655887,0.3904953268613223,0.30484988452655887,0.2741699044159343,R/Gratio,Gabungan Fitur,1
