Group,Hyperparameters,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score
ANN_Best,"{'hidden_layer_sizes': (50, 25), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8295856019505656,0.8366279710189348,0.8295856019505656,0.8282865353630621,0.7103168316831683,0.7175595965459675,0.7103168316831683,0.7072873119309917
ANN_Best,"{'hidden_layer_sizes': (50, 25), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8295856019505656,0.8366279710189348,0.8295856019505656,0.8282865353630621,0.7103168316831683,0.7175595965459675,0.7103168316831683,0.7072873119309917
ANN_Best,"{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 1e-05, 'learning_rate': 'constant', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8304671449178926,0.8370637483037806,0.8304671449178926,0.8293053036353981,0.7083663366336633,0.7163095155835357,0.7083663366336633,0.7054449040344669
ANN_Best,"{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 1e-05, 'learning_rate': 'adaptive', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8304671449178926,0.8370637483037806,0.8304671449178926,0.8293053036353981,0.7083663366336633,0.7163095155835357,0.7083663366336633,0.7054449040344669
ANN_Best,"{'hidden_layer_sizes': (50, 25), 'activation': 'relu', 'alpha': 0.001, 'learning_rate': 'constant', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8299159984263366,0.8362207892502361,0.8299159984263366,0.8287021756939257,0.7083564356435643,0.7151281247024003,0.7083564356435643,0.7054690861862152
ANN_Best,"{'hidden_layer_sizes': (50, 25), 'activation': 'relu', 'alpha': 0.001, 'learning_rate': 'adaptive', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8299159984263366,0.8362207892502361,0.8299159984263366,0.8287021756939257,0.7083564356435643,0.7151281247024003,0.7083564356435643,0.7054690861862152
ANN_Best,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'learning_rate': 'constant', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8304671449178926,0.8370285127832595,0.8304671449178926,0.829103293726629,0.7083366336633663,0.7156365011829259,0.7083366336633663,0.7048393727832237
ANN_Best,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'learning_rate': 'adaptive', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8304671449178926,0.8370285127832595,0.8304671449178926,0.829103293726629,0.7083366336633663,0.7156365011829259,0.7083366336633663,0.7048393727832237
ANN_Best,"{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'learning_rate': 'constant', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8304671449178926,0.8364226773704789,0.8304671449178926,0.8291631101298451,0.7073564356435643,0.7158161564019305,0.7073564356435643,0.7040596040111007
ANN_Best,"{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'learning_rate': 'adaptive', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8304671449178926,0.8364226773704789,0.8304671449178926,0.8291631101298451,0.7073564356435643,0.7158161564019305,0.7073564356435643,0.7040596040111007
ANN_Best,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8304671449178926,0.8374437548189959,0.8304671449178926,0.8292510497817508,0.7063960396039604,0.7127363223698622,0.7063960396039604,0.703452030484555
ANN_Best,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8304671449178926,0.8374437548189959,0.8304671449178926,0.8292510497817508,0.7063960396039604,0.7127363223698622,0.7063960396039604,0.703452030484555
ANN_Best,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8304671449178926,0.8374437548189959,0.8304671449178926,0.8292510497817508,0.7063960396039604,0.7127363223698622,0.7063960396039604,0.703452030484555
ANN_Best,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8304671449178926,0.8374437548189959,0.8304671449178926,0.8292510497817508,0.7063960396039604,0.7127363223698622,0.7063960396039604,0.703452030484555
ANN_Best,"{'hidden_layer_sizes': (50, 25), 'activation': 'relu', 'alpha': 1e-05, 'learning_rate': 'constant', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8299158770016855,0.8362792367527405,0.8299158770016855,0.8286443380420444,0.7053762376237623,0.7157965788685768,0.7053762376237623,0.7020228293244422
ANN_Best,"{'hidden_layer_sizes': (50, 25), 'activation': 'relu', 'alpha': 1e-05, 'learning_rate': 'adaptive', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8299158770016855,0.8362792367527405,0.8299158770016855,0.8286443380420444,0.7053762376237623,0.7157965788685768,0.7053762376237623,0.7020228293244422
ANN_Best,"{'hidden_layer_sizes': (100, 50), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7319163481293318,0.7544757819510962,0.7319163481293318,0.7322473177756051,0.6964059405940594,0.7200810468059257,0.6964059405940594,0.6965441737226578
ANN_Best,"{'hidden_layer_sizes': (100, 50), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7319163481293318,0.7544757819510962,0.7319163481293318,0.7322473177756051,0.6964059405940594,0.7200810468059257,0.6964059405940594,0.6965441737226578
ANN_Best,"{'hidden_layer_sizes': (100, 50), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7319163481293318,0.7544757819510962,0.7319163481293318,0.7322473177756051,0.6964059405940594,0.7200810468059257,0.6964059405940594,0.6965441737226578
ANN_Best,"{'hidden_layer_sizes': (100, 50), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7319163481293318,0.7544757819510962,0.7319163481293318,0.7322473177756051,0.6964059405940594,0.7200810468059257,0.6964059405940594,0.6965441737226578
ANN_Best,"{'hidden_layer_sizes': (100, 50), 'activation': 'relu', 'alpha': 0.001, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7367724842026528,0.7577190117908654,0.7367724842026528,0.7358333983272154,0.6844950495049504,0.7063170753501649,0.6844950495049504,0.6824350268741346
ANN_Best,"{'hidden_layer_sizes': (100, 50), 'activation': 'relu', 'alpha': 0.001, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7367724842026528,0.7577190117908654,0.7367724842026528,0.7358333983272154,0.6844950495049504,0.7063170753501649,0.6844950495049504,0.6824350268741346
ANN_Best,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 1e-05, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7260749724366041,0.7432787903054073,0.7260749724366041,0.7264382193928905,0.6796633663366336,0.6985615893267806,0.6796633663366336,0.6782950407664227
ANN_Best,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 1e-05, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7260749724366041,0.7432787903054073,0.7260749724366041,0.7264382193928905,0.6796633663366336,0.6985615893267806,0.6796633663366336,0.6782950407664227
ANN_Best,"{'hidden_layer_sizes': (100, 50), 'activation': 'relu', 'alpha': 1e-05, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.719794525205329,0.745261635756711,0.719794525205329,0.7197689063338698,0.6794851485148514,0.7075664353414,0.6794851485148514,0.6785775761084784
ANN_Best,"{'hidden_layer_sizes': (100, 50), 'activation': 'relu', 'alpha': 1e-05, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.719794525205329,0.745261635756711,0.719794525205329,0.7197689063338698,0.6794851485148514,0.7075664353414,0.6794851485148514,0.6785775761084784
ANN_Best,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7381975239085139,0.7531402274302919,0.7381975239085139,0.7382174959467556,0.6746534653465346,0.6920668102973232,0.6746534653465346,0.6716873229008797
ANN_Best,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7381975239085139,0.7531402274302919,0.7381975239085139,0.7382174959467556,0.6746534653465346,0.6920668102973232,0.6746534653465346,0.6716873229008797
ANN_Best,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7245319079698285,0.7400409951191291,0.7245319079698285,0.7237775873947111,0.6736435643564356,0.6918861991091929,0.6736435643564356,0.6708256013394237
