Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
RGB_G/Bratio,AdaBoost SVM,0.30797881382686787,0.20932068339695067,0.30797881382686787,0.19203633942154613,0.30552475247524746,0.15822088082688793,0.30552475247524746,0.1872833856621625,"R, G, B, G/Bratio",136.86
CLab_R/Gratio_G/Bratio,AdaBoost SVM,0.3163540791397306,0.2454501447585502,0.3163540791397306,0.2040118008455088,0.3036237623762376,0.2387598820049583,0.3036237623762376,0.19117983648476494,"R/Gratio, G/Bratio, cL, ca, cb",140.19
RGB_rgb_HSV_CLab_G/Bratio,AdaBoost SVM,0.3186683115659409,0.27070757289119757,0.3186683115659409,0.21155081896033395,0.3006930693069307,0.23593498391533801,0.3006930693069307,0.19404153620993,"R, G, B, r, g, b, G/Bratio, H, S, V, cL, ca, cb",161.34
RGB_CLab_R/Gratio_G/Bratio,AdaBoost SVM,0.3000437128744129,0.2565697058155108,0.3000437128744129,0.1816018090662081,0.3006633663366337,0.16494227586789498,0.3006633663366337,0.1793607318414919,"R, G, B, R/Gratio, G/Bratio, cL, ca, cb",148.35
HSV_CLab_R/Gratio,AdaBoost SVM,0.3091911175439193,0.31871607790546397,0.3091911175439193,0.19844101979240986,0.3006534653465347,0.19129840424510813,0.3006534653465347,0.18878183452407654,"R/Gratio, H, S, V, cL, ca, cb",148.32
rgb_CLab,AdaBoost SVM,0.30897109607604095,0.2541155250658406,0.30897109607604095,0.19675392762205554,0.29670297029702974,0.1846188780464793,0.29670297029702974,0.18531889526970258,"r, g, b, cL, ca, cb",142.99
RGB_CLab,AdaBoost SVM,0.3128291215169339,0.2773074756497792,0.3128291215169339,0.20448667149464045,0.29570297029702974,0.19622955281361637,0.29570297029702974,0.1879416288654985,"R, G, B, cL, ca, cb",143.83
Full,AdaBoost SVM,0.31029377480098497,0.27299921546244243,0.31029377480098497,0.19911046686537254,0.2917524752475248,0.21581817850170787,0.2917524752475248,0.18250669303866526,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",165.93
RGB_rgb_CLab_R/Gratio_G/Bratio,AdaBoost SVM,0.30852741040074994,0.23869086783941995,0.30852741040074994,0.19664982210710782,0.2887722772277228,0.1674739914314172,0.2887722772277228,0.17938127538771043,"R, G, B, r, g, b, R/Gratio, G/Bratio, cL, ca, cb",155.37
R/Gratio,AdaBoost SVM,0.28372958244490964,0.11703634996750578,0.28372958244490964,0.1484675816495248,0.28178217821782175,0.12534674894332465,0.28178217821782175,0.14636944596965676,R/Gratio,122.23
